state,cluster,corr,members,window
VA,7,0.7321335654995208,"['Myotonia', 'Dysarthria', 'Dyspnea', 'Purpura']",2017-03
VT,6,0.6773886541975576,"['Paralysis', 'Purpura', 'Lethargy']",2017-03
WA,14,0.6787067038440466,"['Anomia', 'Paraplegia']",2017-03
WI,2,0.6576457520414313,"['Renal Colic', 'Neck Pain']",2017-03
WV,3,0.6414820357378339,"['Hallucinations', 'Low Back Pain', 'Back Pain', 'Torticollis']",2017-03
WY,1,0.7766619864549019,"['Heartburn', 'Hearing Loss']",2017-03
AK,19,0.65700468340656,"['Chest Pain', 'Cyanosis']",2017-04
AL,2,0.7681716597594224,"['Chorea', 'Hyperventilation', 'Sleep Disorders', 'Encopresis']",2017-04
AR,10,0.6720402051502249,"['Polyuria', 'Sneezing', 'Cachexia']",2017-04
AZ,8,0.6713431807939618,"['Hallucinations', 'Unconsciousness']",2017-04
CA,17,0.6298311691865339,"['Facial Paralysis', 'Asthenia', 'Myokymia']",2017-04
CO,6,0.6888294671914762,"['Hemiplegia', 'Chest Pain', 'Pallor']",2017-04
CT,6,0.7082331853261546,"['Dysphonia', 'Lethargy']",2017-04
DC,1,0.6939316185096939,"['Bulimia', 'Morning Sickness']",2017-04
DE,1,0.6476679856678581,"['Sleep Deprivation', 'Lethargy', 'Pain']",2017-04
FL,6,0.6855622745914575,"['Feminization', 'Illusions', 'Amnesia']",2017-04
GA,10,0.644191699162155,"['Low Back Pain', 'Morning Sickness', 'Arthralgia']",2017-04
HI,14,0.6725194042621417,"['Earache', 'Syncope', 'Pelvic Pain']",2017-04
IA,9,0.6112375128215789,"['Arthralgia', 'Diarrhea', 'Nausea', 'Pain', 'Encopresis', 'Sneezing', 'Abdominal Pain', 'Back Pain', 'Dysgeusia']",2017-04
ID,9,0.6352743563810042,"['Hallucinations', 'Flushing']",2017-04
IL,10,0.7442438463154613,"['Hypercalciuria', 'Proteinuria', 'Heart Murmurs', 'Neuralgia']",2017-04
IN,8,0.6549332299456128,"['Livedo Reticularis', 'Dyspnea', 'Lethargy', 'Proteinuria', 'Tetany']",2017-04
KS,9,0.6735566051280899,"['Urinary Incontinence', 'Vertigo', 'Chorea']",2017-04
KY,20,0.6633439936877029,"['Emaciation', 'Encopresis', 'Toothache', 'Mouth Breathing']",2017-04
LA,1,0.7045201352799196,"['Feminization', 'Halitosis', 'Alien Hand Syndrome']",2017-04
MA,18,0.7276007298850085,"['Orthostatic Intolerance', 'Anoxia', 'Hyperemesis Gravidarum', 'Eye Pain', 'Trismus']",2017-04
MD,10,0.5977304579514968,"['Hiccup', 'Fasciculation', 'Labor Pain', 'Hot Flashes']",2017-04
ME,11,0.6862530039625012,"['Feminization', 'Heartburn', 'Myoclonus']",2017-04
MI,10,0.6445497317042946,"['Hyperesthesia', 'Acute Coronary Syndrome', 'Hypercalciuria']",2017-04
MN,7,0.6619339123980845,"['Stupor', 'Eructation', 'Ophthalmoplegia']",2017-04
MO,5,0.6482805013489435,"['Purpura Fulminans', 'Diplopia', 'Mouth Breathing']",2017-04
MS,21,0.6667052101099773,"['Cachexia', 'Proteinuria']",2017-04
MT,3,0.6138462804756002,"['Motion Sickness', 'Sneezing', 'Aphasia']",2017-04
NC,6,0.6677442673139661,"['Hot Flashes', 'Scotoma', 'Muscle Weakness']",2017-04
ND,13,0.6533598007267309,"['Oliguria', 'Dizziness', 'Halitosis']",2017-04
NE,4,0.7434614119849527,"['Renal Colic', 'Coma']",2017-04
NH,16,0.6329214812793209,"['Asthenia', 'Hypercapnia']",2017-04
NJ,2,0.7359894660535077,"['Labor Pain', 'Eructation', 'Sarcopenia', 'Dysuria']",2017-04
NM,14,0.638452717233747,"['Body Weight', 'Hearing Loss', 'Bulimia', 'Sneezing']",2017-04
NV,14,0.7632120753570165,"['Paresthesia', 'Aphasia']",2017-04
NY,3,0.6871710521681396,"['Hyperemesis Gravidarum', 'Pelvic Pain']",2017-04
OH,2,0.6487972940655888,"['Hemoglobinuria', 'Hyperalgesia', 'Cachexia', 'Aphonia']",2017-04
OK,5,0.7718676324094882,"['Tinea Pedis', 'Livedo Reticularis']",2017-04
OR,1,0.5842265418875517,"['Diplopia', 'Livedo Reticularis', 'Ageusia']",2017-04
PA,7,0.7177594787839369,"['Renal Colic', 'Thinness', 'Hypercalciuria']",2017-04
RI,18,0.7808857158937035,"['Chest Pain', 'Toothache']",2017-04
SC,4,0.645349925326321,"['Diplopia', 'Delirium', 'Spasm', 'Encopresis']",2017-04
SD,2,0.7695879579359333,"['Tinnitus', 'Seizures']",2017-04
TN,15,0.646796396139111,"['Motion Sickness', 'Morning Sickness', 'Myoclonus', 'Dysgeusia']",2017-04
TX,10,0.6206370500266474,"['Heartburn', 'Hirsutism', 'Necrolytic Migratory Erythema', 'Thinness', 'Cerebellar Ataxia', 'Myotonia', 'Hydrops Fetalis']",2017-04
UT,9,0.631583202232871,"['Nocturia', 'Hyperalgesia', 'Sleep Disorders', 'Flushing']",2017-04
VA,8,0.8237893138028237,"['Hyperalgesia', 'Hematemesis']",2017-04
VT,13,0.6578495661962075,"['Hiccup', 'Halitosis']",2017-04
WA,20,0.6421498722163851,"['Arthralgia', 'Eructation', 'Neck Pain']",2017-04
WI,8,0.6278308121412922,"['Flushing', 'Hemianopsia', 'Dysuria']",2017-04
WV,9,0.8511597888639804,"['Paraplegia', 'Gagging']",2017-04
WY,14,0.6499412489803601,"['Gastroparesis', 'Spasm', 'Constipation']",2017-04
AK,5,0.6816527802437186,"['Tremor', 'Vomiting', 'Pain']",2017-05
AL,9,0.6529524900796702,"['Hemoglobinuria', 'Hot Flashes', 'Hyperemesis Gravidarum']",2017-05
AR,17,0.6298667594714432,"['Tinnitus', 'Quadriplegia', 'Blindness', 'Abdominal Pain', 'Dysphonia', 'Torticollis']",2017-05
AZ,5,0.6474222830425336,"['Hearing Loss', 'Tetany', 'Prosopagnosia', 'Cough', 'Anoxia', 'Confusion']",2017-05
CA,2,0.7176880581806976,"['Pseudophakia', 'Vocal Cord Paralysis', 'Communication Disorders']",2017-05
CO,15,0.6875085668723514,"['Nocturia', 'Muscle Cramp', 'Asthenia']",2017-05
CT,4,0.6972610850513888,"['Amnesia', 'Angina Pectoris', 'Anorexia', 'Shoulder Pain']",2017-05
DC,16,0.609303384358599,"['Sleep Disorders', 'Hearing Loss', 'Edema', 'Jaundice', 'Quadriplegia', 'Neuralgia', 'Gastroparesis', 'Pruritus']",2017-05
DE,17,0.6794885106550673,"['Delirium', 'Tinnitus', 'Neuralgia']",2017-05
FL,8,0.7009856312450048,"['Feminization', 'Illusions', 'Amnesia']",2017-05
GA,16,0.6085966169207078,"['Birth Weight', 'Illusions', 'Intermittent Claudication', 'Persistent Vegetative State']",2017-05
HI,8,0.6118368332485123,"['Dysmenorrhea', 'Pain', 'Hypothermia', 'Anoxia', 'Apnea', 'Flushing']",2017-05
IA,18,0.640471152106355,"['Morning Sickness', 'Myoclonus', 'Pruritus', 'Mental Retardation']",2017-05
ID,5,0.6172856729630201,"['Low Back Pain', 'Dysmenorrhea']",2017-05
IL,7,0.6606837573057298,"['Motion Sickness', 'Vertigo', 'Asthenia', 'Metatarsalgia']",2017-05
IN,8,0.7393996003584573,"['Muscle Cramp', 'Catalepsy']",2017-05
KS,19,0.6692907598763165,"['Anoxia', 'Sleep Disorders']",2017-05
KY,6,0.6196469147238157,"['Orthostatic Intolerance', 'Livedo Reticularis', 'Hyperacusis', 'Hemianopsia']",2017-05
LA,14,0.7635849948359648,"['Halitosis', 'Alien Hand Syndrome']",2017-05
MA,14,0.6060536073903146,"['Illusions', 'Halitosis']",2017-05
MD,11,0.7249129568400239,"['Renal Colic', 'Amaurosis Fugax', 'Hyperacusis', 'Ageusia', 'Hemiplegia']",2017-05
ME,4,0.6994888086589168,"['Tremor', 'Dysmenorrhea']",2017-05
MI,10,0.603129024319807,"['Gastroparesis', 'Agraphia', 'Unconsciousness', 'Deafness']",2017-05
MN,20,0.6466711191922425,"['Muscular Atrophy', 'Anomia', 'Pseudophakia']",2017-05
MO,9,0.7641302505137985,"['Echolalia', 'Eye Hemorrhage']",2017-05
MS,13,0.6316643738210252,"['Tinea Pedis', 'Syncope', 'Paresis']",2017-05
MT,14,0.6713672436495283,"['Syncope', 'Paresthesia', 'Gastroparesis']",2017-05
NC,12,0.8815166112351533,"['Tinea Pedis', 'Sciatica']",2017-05
ND,19,0.6408096086463068,"['Hiccup', 'Heartburn', 'Hypothermia']",2017-05
NE,3,0.736777144608803,"['Renal Colic', 'Coma']",2017-05
NH,7,0.6973355693059871,"['Catatonia', 'Birth Weight', 'Dysmenorrhea']",2017-05
NJ,12,0.6551645248441379,"['Myotonia', 'Muscle Cramp']",2017-05
NM,14,0.6161501921293322,"['Birth Weight', 'Diarrhea', 'Weight Loss', 'Muscle Weakness']",2017-05
NV,13,0.6106803091033352,"['Unconsciousness', 'Hypothermia', 'Cyanosis']",2017-05
NY,4,0.6850155883826065,"['Pseudobulbar Palsy', 'Dyspepsia']",2017-05
OH,7,0.6378882343387873,"['Myotonia', 'Amaurosis Fugax', 'Seizures', 'Hot Flashes']",2017-05
OK,16,0.6652427313730496,"['Hot Flashes', 'Illusions']",2017-05
OR,19,0.7383684702731501,"['Bulimia', 'Acute Coronary Syndrome', 'Mental Retardation']",2017-05
PA,7,0.7226145385504288,"['Earache', 'Birth Weight', 'Hyperesthesia']",2017-05
RI,15,0.7308024266585412,"['Chest Pain', 'Toothache']",2017-05
SC,14,0.7145915066427424,"['Oliguria', 'Hyperesthesia']",2017-05
SD,14,0.766188724329928,"['Tremor', 'Delirium']",2017-05
TN,8,0.7491468932481785,"['Hemoglobinuria', 'Jaundice']",2017-05
TX,2,0.7178104824329568,"['Purpura Fulminans', 'Korsakoff Syndrome']",2017-05
UT,20,0.7131983477306041,"['Amnesia', 'Hypercapnia']",2017-05
VA,3,0.6511931912314137,"['Korsakoff Syndrome', 'Encopresis', 'Unconsciousness', 'Chest Pain', 'Sarcopenia']",2017-05
VT,9,0.6105691178343395,"['Confusion', 'Pelvic Pain']",2017-05
WA,24,0.7007065895402461,"['Livedo Reticularis', 'Paralysis', 'Amblyopia', 'Torticollis', 'Urinary Incontinence']",2017-05
WI,11,0.601359792383131,"['Hyperacusis', 'Sneezing', 'Spasm']",2017-05
WV,11,0.6364268748432534,"['Paralysis', 'Hallucinations', 'Low Back Pain', 'Back Pain', 'Torticollis']",2017-05
WY,12,0.6754481829758108,"['Pallor', 'Apnea']",2017-05
AK,2,0.7636693831026978,"['Pruritus', 'Ataxia', 'Tinnitus']",2017-06
AL,4,0.6851582389703371,"['Seizures', 'Neuralgia', 'Metatarsalgia', 'Paraplegia', 'Dysgeusia']",2017-06
AR,13,0.6689111184146613,"['Coprophagia', 'Gagging']",2017-06
AZ,12,0.7470625773155893,"['Diplopia', 'Catatonia']",2017-06
CA,5,0.7115466863374316,"['Pseudophakia', 'Vocal Cord Paralysis', 'Communication Disorders']",2017-06
CO,11,0.6744623546803528,"['Nocturia', 'Muscle Cramp', 'Asthenia']",2017-06
CT,5,0.7519795690406159,"['Korsakoff Syndrome', 'Mouth Breathing']",2017-06
DC,11,0.6307922298240497,"['Orthostatic Intolerance', 'Hyperacusis', 'Bulimia']",2017-06
DE,11,0.8440718083238213,"['Chorea', 'Overweight']",2017-06
FL,6,0.6187857323340401,"['Sneezing', 'Flatulence']",2017-06
GA,11,0.6907865709414059,"['Fasciculation', 'Hoarseness']",2017-06
HI,12,0.6597001277301824,"['Echolalia', 'Amnesia']",2017-06
IA,10,0.7604243894140585,"['Dyspnea', 'Athetosis']",2017-06
ID,10,0.6962976417924355,"['Fatigue', 'Mutism', 'Purpura']",2017-06
IL,5,0.6381118032333484,"['Fetal Weight', 'Susac Syndrome', 'Hoarseness', 'Prosopagnosia', 'Emaciation']",2017-06
IN,7,0.6901388208706362,"['Low Back Pain', 'Heart Murmurs', 'Athetosis']",2017-06
KS,6,0.6778727001360471,"['Purpura Fulminans', 'Tics', 'Motion Sickness', 'Torticollis', 'Dysgeusia', 'Presbycusis']",2017-06
KY,9,0.6334981064711626,"['Hallucinations', 'Polyuria', 'Hypoventilation', 'Muscle Weakness']",2017-06
LA,16,0.6500777724472484,"['Halitosis', 'Alien Hand Syndrome']",2017-06
MA,2,0.6010099772917188,"['Low Back Pain', 'Hydrops Fetalis']",2017-06
MD,1,0.6944800274527765,"['Tinea Pedis', 'Eructation', 'Seizures']",2017-06
ME,11,0.6743304035535075,"['Photophobia', 'Seizures', 'Ataxia']",2017-06
MI,6,0.7619755367839558,"['Catalepsy', 'Muscle Weakness']",2017-06
MN,13,0.6535761033040596,"['Metatarsalgia', 'Hyperventilation', 'Hemiplegia']",2017-06
MO,1,0.6501617365538056,"['Urinary Incontinence', 'Polyuria', 'Hematemesis']",2017-06
MS,10,0.6614986149865277,"['Stupor', 'Proteinuria']",2017-06
MT,12,0.5987880441797455,"['Chorea', 'Edema', 'Stuttering']",2017-06
NC,12,0.5451134134724458,"['Pelvic Pain', 'Muscle Weakness', 'Neck Pain', 'Hemoglobinuria', 'Morning Sickness', 'Hot Flashes', 'Scotoma']",2017-06
ND,8,0.7143673359952372,"['Lethargy', 'Deafness', 'Dysuria']",2017-06
NE,1,0.733079481211885,"['Renal Colic', 'Coma']",2017-06
NH,4,0.6730712088808803,"['Gagging', 'Dyslexia']",2017-06
NJ,18,0.7165162648957577,"['Dystonia', 'Cerebellar Ataxia']",2017-06
NM,8,0.6489791615516431,"['Mutism', 'Flatulence']",2017-06
NV,11,0.6671144741313212,"['Tinea Pedis', 'Vertigo', 'Hoarseness']",2017-06
NY,2,0.6751845999495438,"['Hyperkinesis', 'Quadriplegia']",2017-06
OH,15,0.6948655236730711,"['Facial Paralysis', 'Morning Sickness']",2017-06
OK,9,0.6244554573414969,"['Ageusia', 'Oliguria', 'Miosis', 'Toothache']",2017-06
OR,13,0.6282949416580431,"['Orthostatic Intolerance', 'Polyuria']",2017-06
PA,16,0.6446531968329456,"['Pseudophakia', 'Scotoma', 'Facial Pain', 'Dysgeusia']",2017-06
RI,10,0.63878948641764,"['Syncope', 'Neuralgia']",2017-06
SC,12,0.7145915066427424,"['Oliguria', 'Hyperesthesia']",2017-06
SD,3,0.712051153813621,"['Confusion', 'Myoclonus', 'Weight Gain']",2017-06
TN,21,0.8251303904402764,"['Tremor', 'Tics']",2017-06
TX,11,0.618518391620157,"['Nocturia', 'Taste Disorders', 'Intermittent Claudication', 'Facial Paralysis', 'Myoclonus', 'Hyperesthesia', 'Cachexia']",2017-06
UT,3,0.7441490086713725,"['Amnesia', 'Hypercapnia']",2017-06
VA,18,0.7153986201606177,"['Fasciculation', 'Neuralgia']",2017-06
VT,2,0.7361027989919675,"['Anorexia', 'Illusions', 'Hypoventilation']",2017-06
WA,8,0.698195635356408,"['Photophobia', 'Birth Weight', 'Vertigo', 'Angina Pectoris']",2017-06
WI,14,0.7456008956841059,"['Muscle Cramp', 'Spasm']",2017-06
WV,18,0.60266272235756,"['Hyperventilation', 'Dyspepsia']",2017-06
WY,11,0.7044748125384863,"['Hiccup', 'Nausea']",2017-06
AK,4,0.7447059980773117,"['Toothache', 'Halitosis']",2017-07
AL,4,0.6182161024870582,"['Nocturia', 'Hearing Loss', 'Trismus']",2017-07
AR,18,0.633277691077582,"['Sleep Deprivation', 'Echolalia', 'Dyslexia']",2017-07
AZ,4,0.6514738266344541,"['Nocturia', 'Amaurosis Fugax', 'Neuralgia', 'Hyperesthesia', 'Dysphonia', 'Hypoventilation']",2017-07
CA,12,0.6684533537470486,"['Hiccup', 'Acute Coronary Syndrome', 'Angina Pectoris']",2017-07
CO,13,0.7981921958549362,"['Orthostatic Intolerance', 'Amnesia']",2017-07
CT,10,0.6233208545085357,"['Muscular Atrophy', 'Unconsciousness', 'Dysphonia']",2017-07
DC,21,0.9159478306680998,"['Gagging', 'Angina Pectoris']",2017-07
DE,2,0.6513470798825486,"['Hearing Loss', 'Neck Pain']",2017-07
FL,9,0.5786892383104747,"['Paraparesis', 'Thinness', 'Hemifacial Spasm']",2017-07
GA,2,0.6491193877195682,"['Anisocoria', 'Illusions', 'Halitosis']",2017-07
HI,14,0.7245624054286149,"['Earache', 'Syncope', 'Pelvic Pain']",2017-07
IA,12,0.6638978373329698,"['Low Back Pain', 'Sciatica', 'Back Pain', 'Encopresis']",2017-07
ID,6,0.7192327964378892,"['Encopresis', 'Shoulder Pain']",2017-07
IL,8,0.6496895749397102,"['Albuminuria', 'Psychomotor Agitation']",2017-07
IN,12,0.6339244543940052,"['Chills', 'Sleep Deprivation', 'Hypothermia', 'Thinness', 'Mouth Breathing', 'Vomiting', 'Blindness', 'Cough', 'Amnesia']",2017-07
KS,7,0.7264627769960478,"['Anoxia', 'Sleep Disorders']",2017-07
KY,17,0.607448060563767,"['Sneezing', 'Vomiting', 'Cough', 'Earache', 'Coprophagia', 'Presbycusis']",2017-07
LA,16,0.7110309880792782,"['Hematemesis', 'Hyperemesis Gravidarum']",2017-07
MA,17,0.7353885166206816,"['Anoxia', 'Trismus', 'Hyperemesis Gravidarum']",2017-07
MD,17,0.6351350383940895,"['Vertigo', 'Dysuria']",2017-07
ME,20,0.5949588309795529,"['Sleep Deprivation', 'Morning Sickness']",2017-07
MI,16,0.6692304746374309,"['Ophthalmoplegia', 'Metatarsalgia', 'Hot Flashes', 'Muscle Cramp']",2017-07
MN,21,0.7200860243370167,"['Hiccup', 'Weight Gain', 'Dysmenorrhea']",2017-07
MO,18,0.7095610593748424,"['Fetal Weight', 'Pruritus', 'Emaciation', 'Angina Pectoris', 'Eye Pain']",2017-07
MS,20,0.6644513196891042,"['Stupor', 'Proteinuria']",2017-07
MT,6,0.7338771475225171,"['Anorexia', 'Hyperemesis Gravidarum']",2017-07
NC,9,0.7472012915354053,"['Metatarsalgia', 'Intermittent Claudication']",2017-07
ND,9,0.6867793255856989,"['Dysarthria', 'Sciatica', 'Chest Pain']",2017-07
NE,14,0.6307550840464398,"['Tinea Pedis', 'Aphasia', 'Hyperventilation', 'Anorexia', 'Dysgeusia']",2017-07
NH,4,0.6207208421275193,"['Diplopia', 'Anisocoria', 'Paralysis', 'Jaundice']",2017-07
NJ,2,0.6276443785852234,"['Heartburn', 'Hyperalgesia', 'Korsakoff Syndrome', 'Flank Pain']",2017-07
NM,8,0.6759520418709055,"['Anorexia', 'Coprophagia', 'Cyanosis']",2017-07
NV,6,0.6063963343661462,"['Hirsutism', 'Hematemesis', 'Mental Retardation']",2017-07
NY,17,0.7003789107365138,"['Amaurosis Fugax', 'Dyspepsia', 'Paralysis', 'Toothache']",2017-07
OH,6,0.6325838886853051,"['Psychomotor Agitation', 'Diplopia', 'Eye Pain', 'Scotoma', 'Communication Disorders']",2017-07
OK,3,0.7765680989404665,"['Tinea Pedis', 'Livedo Reticularis']",2017-07
OR,16,0.6101760144787866,"['Hyperalgesia', 'Sciatica', 'Illusions', 'Metatarsalgia']",2017-07
PA,9,0.6550815815205027,"['Seizures', 'Pelvic Pain', 'Encopresis', 'Hot Flashes']",2017-07
RI,12,0.6474706252575797,"['Amblyopia', 'Diplopia', 'Cachexia']",2017-07
SC,16,0.7284279365453503,"['Tics', 'Asthenia']",2017-07
SD,11,0.6182681388183692,"['Polyuria', 'Dyspnea', 'Aphasia', 'Neuralgia', 'Amnesia', 'Flushing']",2017-07
TN,18,0.7239722659380815,"['Paresis', 'Aphonia', 'Communication Disorders']",2017-07
TX,1,0.7433762918125657,"['Hemianopsia', 'Waterhouse-Friderichsen Syndrome']",2017-07
UT,1,0.6968304420575846,"['Amnesia', 'Hypercapnia']",2017-07
VA,13,0.5949254889432958,"['Asthenia', 'Obesity', 'Blindness', 'Diplopia', 'Presbycusis']",2017-07
VT,2,0.7056631464165412,"['Anorexia', 'Illusions', 'Hypoventilation']",2017-07
WA,15,0.6081819982736661,"['Livedo Reticularis', 'Paralysis', 'Amblyopia', 'Feminization', 'Torticollis', 'Urinary Incontinence']",2017-07
WI,7,0.7209286360760362,"['Dizziness', 'Nausea', 'Vomiting', 'Earache', 'Snoring']",2017-07
WV,18,0.592296631126895,"['Hypothermia', 'Cyanosis', 'Proteinuria', 'Apnea', 'Amnesia', 'Catatonia']",2017-07
WY,3,0.806336134284302,"['Hiccup', 'Nausea']",2017-07
AK,2,0.7287899280626767,"['Pallor', 'Abdominal Pain']",2017-08
AL,12,0.5783473022981401,"['Arthralgia', 'Illusions', 'Dystonia', 'Hypothermia', 'Cough']",2017-08
AR,10,0.7129817720324011,"['Labor Pain', 'Amblyopia']",2017-08
AZ,5,0.7256152004807482,"['Earache', 'Snoring', 'Agraphia']",2017-08
CA,16,0.7924557088990498,"['Fetal Distress', 'Sweating Sickness']",2017-08
CO,4,0.6606779930760952,"['Photophobia', 'Livedo Reticularis', 'Mental Retardation', 'Neuralgia']",2017-08
CT,16,0.6686578004726093,"['Amaurosis Fugax', 'Polyuria', 'Hematemesis']",2017-08
DC,7,0.7441575249743829,"['Anorexia', 'Myoclonus', 'Proteinuria']",2017-08
DE,2,0.7633486258350345,"['Overweight', 'Chorea', 'Dysuria']",2017-08
FL,20,0.6498269214233194,"['Sleep Disorders', 'Pruritus', 'Hyperacusis', 'Sarcopenia']",2017-08
GA,16,0.6601183321708959,"['Tinea Pedis', 'Respiratory Sounds', 'Sleep Disorders']",2017-08
HI,17,0.6803104539648367,"['Gagging', 'Echolalia', 'Amnesia', 'Cyanosis']",2017-08
IA,5,0.7427444020519454,"['Dyspnea', 'Hypoventilation']",2017-08
ID,2,0.6923127258633317,"['Encopresis', 'Shoulder Pain']",2017-08
IL,20,0.7088088156437132,"['Facial Paralysis', 'Phantom Limb', 'Hyperphagia']",2017-08
IN,4,0.5978876102899795,"['Syncope', 'Arthralgia', 'Heartburn', 'Nausea', 'Chest Pain', 'Vomiting', 'Abdominal Pain', 'Purpura', 'Headache', 'Back Pain']",2017-08
KS,12,0.7540552870276043,"['Hot Flashes', 'Mouth Breathing']",2017-08
KY,2,0.6045905618755653,"['Motion Sickness', 'Myoclonus', 'Horner Syndrome', 'Coma']",2017-08
LA,15,0.6727037727349804,"['Tetany', 'Ecchymosis']",2017-08
MA,10,0.6963424875970428,"['Muscular Atrophy', 'Ophthalmoplegia']",2017-08
MD,2,0.6805285646890091,"['Purpura', 'Anomia', 'Oliguria']",2017-08
ME,4,0.6574229139371139,"['Amblyopia', 'Sciatica', 'Overweight']",2017-08
MI,4,0.7146056878075506,"['Ecchymosis', 'Metatarsalgia', 'Hot Flashes', 'Muscle Cramp']",2017-08
MN,19,0.6268173850327013,"['Orthostatic Intolerance', 'Diplopia', 'Neuralgia']",2017-08
MO,9,0.7056350192996614,"['Photophobia', 'Coma', 'Dysmenorrhea']",2017-08
MS,12,0.6718196793591563,"['Stupor', 'Proteinuria']",2017-08
MT,14,0.5916128638250512,"['Motion Sickness', 'Vomiting', 'Aphasia']",2017-08
NC,5,0.7177235454471633,"['Metatarsalgia', 'Intermittent Claudication']",2017-08
ND,1,0.7454550507344821,"['Blindness', 'Aphasia', 'Overweight']",2017-08
NE,5,0.6908956040483637,"['Mutism', 'Seizures', 'Hemoptysis']",2017-08
NH,8,0.7599174042796708,"['Dystonia', 'Stuttering']",2017-08
NJ,8,0.6740728699579961,"['Renal Colic', 'Albuminuria']",2017-08
NM,19,0.6880167792971058,"['Hiccup', 'Coma', 'Constipation']",2017-08
NV,12,0.6910019629429258,"['Myotonia', 'Tics', 'Edema']",2017-08
NY,18,0.6460997484505219,"['Hearing Loss', 'Nausea', 'Chest Pain', 'Vomiting', 'Headache', 'Earache']",2017-08
OH,11,0.6211342612824801,"['Psychomotor Agitation', 'Cyanosis', 'Diplopia', 'Eye Pain', 'Communication Disorders']",2017-08
OK,12,0.701287868516562,"['Tinea Pedis', 'Livedo Reticularis']",2017-08
OR,3,0.7039276190731582,"['Diplopia', 'Ageusia']",2017-08
PA,6,0.6707660968111645,"['Tinea Pedis', 'Unconsciousness', 'Tics']",2017-08
RI,20,0.7865636489851697,"['Hemiplegia', 'Heartburn']",2017-08
SC,18,0.7179543071829805,"['Metatarsalgia', 'Photophobia']",2017-08
SD,3,0.7001339065033677,"['Seizures', 'Gastroparesis', 'Purpura']",2017-08
TN,13,0.7284365617183987,"['Paresis', 'Aphonia', 'Communication Disorders']",2017-08
TX,17,0.6185447132602985,"['Muscle Rigidity', 'Aphasia', 'Aphonia', 'Persistent Vegetative State']",2017-08
UT,22,0.6913421048896238,"['Nocturia', 'Gagging', 'Flushing', 'Sneezing']",2017-08
VA,7,0.6007035792620792,"['Hypothermia', 'Thinness', 'Quadriplegia', 'Cough', 'Feminization', 'Coprophagia', 'Horner Syndrome']",2017-08
VT,11,0.7813874803559141,"['Fever', 'Cough']",2017-08
WA,15,0.7017112205385988,"['Nocturia', 'Orthostatic Intolerance', 'Korsakoff Syndrome', 'Sciatica']",2017-08
WI,12,0.6377896946633398,"['Muscle Cramp', 'Oliguria']",2017-08
WV,22,0.6918138555647296,"['Nocturia', 'Sleep Disorders', 'Muscle Weakness']",2017-08
WY,11,0.5893256829936373,"['Dizziness', 'Gagging', 'Hypothermia', 'Spasm', 'Hyperemesis Gravidarum']",2017-08
AK,4,0.7616424033265262,"['Confusion', 'Shoulder Pain']",2017-09
AL,2,0.6699142084841702,"['Orthostatic Intolerance', 'Gagging']",2017-09
AR,7,0.6321397618303889,"['Miosis', 'Hypothermia', 'Mouth Breathing']",2017-09
AZ,13,0.6628169231167805,"['Sleep Deprivation', 'Horner Syndrome', 'Hypercapnia']",2017-09
CA,2,0.7555371488048198,"['Hemifacial Spasm', 'Quadriplegia']",2017-09
CO,2,0.8024583440524461,"['Orthostatic Intolerance', 'Unconsciousness']",2017-09
